HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,SpeseTot,Deck,CabinNum,Side,GroupId,GroupSize,IsSolo
Mars,0.0,TRAPPIST-1e,20.0,0.0,1406.0,0.0,0.0,11.0,0.0,False,1417.0,F,41,S,0222,3,0
Mars,1.0,TRAPPIST-1e,24.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,F,41,S,0222,3,0
Mars,1.0,TRAPPIST-1e,16.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,E,14,S,0222,3,0
Earth,0.0,TRAPPIST-1e,21.0,0.0,0.0,2.0,665.0,0.0,9.0,False,676.0,G,35,S,0223,1,1
Mars,0.0,TRAPPIST-1e,32.0,1.0,181.0,0.0,5.0,1634.0,0.0,False,1820.0,F,42,S,0224,1,1
Earth,1.0,PSO J318.5-22,58.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,G,38,P,0225,1,1
Earth,0.0,TRAPPIST-1e,24.0,0.0,4.0,7.0,0.0,713.0,79.0,False,803.0,F,43,S,0229,1,1
Mars,0.0,TRAPPIST-1e,30.0,0.0,85.0,0.0,1.0,1720.0,0.0,False,1806.0,F,44,S,0231,1,1
Earth,1.0,PSO J318.5-22,27.0,0.0,0.0,,0.0,0.0,0.0,False,0.0,G,36,S,0232,1,1
Mars,0.0,TRAPPIST-1e,32.0,0.0,56.0,0.0,256.0,1438.0,0.0,False,1750.0,F,45,S,0233,1,1
Earth,0.0,TRAPPIST-1e,43.0,0.0,,888.0,0.0,0.0,0.0,False,888.0,F,50,P,0234,1,1
Europa,1.0,TRAPPIST-1e,42.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,B,11,P,0237,1,1
Mars,0.0,TRAPPIST-1e,37.0,0.0,637.0,0.0,0.0,92.0,319.0,False,1048.0,,,,0239,1,1
Mars,1.0,TRAPPIST-1e,35.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,F,52,P,0240,1,1
Europa,,55 Cancri e,33.0,0.0,0.0,1249.0,0.0,4812.0,1116.0,False,7177.0,E,11,P,0241,1,1
nan,0.0,TRAPPIST-1e,18.0,0.0,313.0,1.0,691.0,283.0,0.0,False,1288.0,F,46,S,0242,1,1
Earth,1.0,TRAPPIST-1e,21.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,G,37,S,0243,1,1
Mars,1.0,TRAPPIST-1e,43.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,,,,0244,2,0
Mars,1.0,55 Cancri e,14.0,,0.0,0.0,0.0,0.0,0.0,True,0.0,F,47,S,0244,2,0
Europa,0.0,55 Cancri e,46.0,0.0,0.0,3571.0,0.0,0.0,7.0,True,3578.0,C,6,P,0245,2,0
Europa,0.0,TRAPPIST-1e,33.0,0.0,0.0,86.0,796.0,584.0,10912.0,False,12378.0,C,6,P,0245,2,0
Mars,0.0,TRAPPIST-1e,21.0,0.0,2947.0,0.0,287.0,27.0,0.0,False,3261.0,D,8,P,0246,1,1
Europa,0.0,TRAPPIST-1e,33.0,0.0,0.0,1.0,0.0,8620.0,1063.0,False,9684.0,C,10,S,0248,1,1
Earth,1.0,PSO J318.5-22,47.0,0.0,,0.0,0.0,0.0,0.0,False,0.0,G,38,S,0250,1,1
nan,1.0,55 Cancri e,54.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,C,11,S,0251,1,1
Earth,0.0,TRAPPIST-1e,30.0,0.0,335.0,695.0,541.0,0.0,0.0,False,1571.0,F,53,P,0252,1,1
Earth,0.0,TRAPPIST-1e,29.0,0.0,272.0,615.0,0.0,0.0,1.0,False,888.0,G,42,P,0253,1,1
Earth,0.0,TRAPPIST-1e,21.0,0.0,702.0,172.0,408.0,2.0,6.0,True,1290.0,F,54,P,0254,1,1
Europa,1.0,TRAPPIST-1e,24.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,A,3,S,0255,1,1
Mars,0.0,55 Cancri e,21.0,0.0,1664.0,0.0,,0.0,0.0,False,1664.0,F,49,S,0257,2,0
Mars,1.0,TRAPPIST-1e,60.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,F,49,S,0257,2,0
Earth,0.0,TRAPPIST-1e,22.0,0.0,0.0,0.0,313.0,299.0,92.0,False,704.0,F,50,S,0258,1,1
Europa,0.0,TRAPPIST-1e,26.0,0.0,0.0,4810.0,0.0,981.0,2054.0,False,7845.0,E,16,S,0260,1,1
Earth,0.0,TRAPPIST-1e,26.0,0.0,66.0,29.0,0.0,0.0,803.0,False,898.0,F,56,P,0261,1,1
Earth,1.0,TRAPPIST-1e,28.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,G,43,P,0263,1,1
Europa,1.0,TRAPPIST-1e,39.0,0.0,0.0,0.0,0.0,,0.0,True,0.0,D,8,S,0265,1,1
Earth,0.0,TRAPPIST-1e,13.0,0.0,118.0,0.0,0.0,754.0,1.0,False,873.0,F,51,S,0267,1,1
Earth,0.0,55 Cancri e,47.0,0.0,0.0,231.0,592.0,0.0,0.0,True,823.0,F,52,S,0269,1,1
Earth,0.0,TRAPPIST-1e,63.0,0.0,0.0,25.0,128.0,0.0,1240.0,False,1393.0,F,59,P,0270,1,1
Europa,1.0,55 Cancri e,,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,D,9,S,0275,1,1
Earth,0.0,55 Cancri e,50.0,0.0,44.0,2390.0,0.0,53.0,0.0,True,2487.0,F,61,P,0277,1,1
Earth,0.0,TRAPPIST-1e,35.0,0.0,0.0,0.0,0.0,888.0,,False,888.0,,,,0278,2,0
Earth,0.0,TRAPPIST-1e,45.0,0.0,0.0,97.0,0.0,14.0,333.0,False,444.0,G,45,P,0278,2,0
Earth,0.0,TRAPPIST-1e,19.0,0.0,0.0,0.0,2078.0,0.0,0.0,True,2078.0,F,63,P,0281,1,1
Earth,0.0,TRAPPIST-1e,21.0,0.0,0.0,918.0,0.0,0.0,0.0,True,918.0,F,54,S,0282,1,1
Earth,1.0,PSO J318.5-22,29.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,G,46,P,0283,2,0
Earth,0.0,TRAPPIST-1e,22.0,0.0,146.0,654.0,1.0,0.0,2.0,True,803.0,F,64,P,0283,2,0
Europa,1.0,TRAPPIST-1e,14.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,E,16,P,0285,2,0
Europa,1.0,55 Cancri e,42.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,E,16,P,0285,2,0
Earth,0.0,55 Cancri e,57.0,0.0,3.0,1281.0,29.0,162.0,13.0,False,1488.0,F,65,P,0286,1,1
Europa,1.0,55 Cancri e,39.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,,,,0287,2,0
Europa,0.0,TRAPPIST-1e,28.0,0.0,0.0,587.0,32.0,6.0,1460.0,False,2085.0,B,12,P,0287,2,0
Earth,0.0,55 Cancri e,19.0,0.0,0.0,0.0,0.0,0.0,828.0,False,828.0,F,55,S,0288,1,1
Europa,1.0,55 Cancri e,19.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,C,12,S,0289,1,1
Europa,0.0,55 Cancri e,26.0,0.0,0.0,4458.0,0.0,1157.0,262.0,True,5877.0,B,7,S,0290,4,0
Europa,1.0,TRAPPIST-1e,17.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,B,7,S,0290,4,0
Europa,,TRAPPIST-1e,43.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,B,7,S,0290,4,0
Europa,0.0,55 Cancri e,9.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,B,7,S,0290,4,0
Europa,0.0,TRAPPIST-1e,40.0,0.0,0.0,6500.0,88.0,1090.0,0.0,True,7678.0,D,10,S,0291,1,1
Europa,1.0,TRAPPIST-1e,50.0,0.0,0.0,0.0,0.0,,0.0,True,0.0,B,8,S,0294,1,1
Earth,0.0,TRAPPIST-1e,24.0,0.0,90.0,2.0,1324.0,17.0,0.0,True,1433.0,G,47,P,0297,1,1
Europa,1.0,55 Cancri e,57.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,A,3,P,0298,1,1
Earth,1.0,TRAPPIST-1e,16.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,,,,0301,1,1
Earth,0.0,TRAPPIST-1e,23.0,0.0,0.0,0.0,15.0,0.0,1370.0,False,1385.0,F,67,P,0302,1,1
nan,1.0,TRAPPIST-1e,23.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,G,41,S,0303,1,1
Europa,0.0,TRAPPIST-1e,28.0,0.0,0.0,422.0,0.0,1851.0,5166.0,False,7439.0,E,18,S,0304,1,1
Europa,0.0,55 Cancri e,23.0,0.0,0.0,584.0,0.0,20.0,2469.0,False,3073.0,C,7,P,0305,1,1
Earth,0.0,TRAPPIST-1e,23.0,0.0,368.0,175.0,259.0,1.0,101.0,False,904.0,E,19,S,0306,1,1
Earth,0.0,TRAPPIST-1e,18.0,0.0,0.0,0.0,1359.0,0.0,0.0,True,1359.0,F,59,S,0307,1,1
Earth,0.0,TRAPPIST-1e,18.0,0.0,1194.0,0.0,157.0,6.0,0.0,False,1357.0,F,60,S,0309,1,1
Europa,0.0,TRAPPIST-1e,67.0,0.0,,230.0,0.0,4476.0,241.0,False,4947.0,,,,0310,1,1
Earth,0.0,PSO J318.5-22,60.0,0.0,7.0,540.0,1.0,0.0,4.0,True,552.0,F,68,P,0313,4,0
Earth,1.0,55 Cancri e,,0.0,0.0,0.0,,0.0,0.0,True,0.0,G,50,P,0313,4,0
Earth,0.0,55 Cancri e,49.0,0.0,331.0,0.0,0.0,318.0,0.0,True,649.0,F,68,P,0313,4,0
Earth,0.0,55 Cancri e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,G,50,P,0313,4,0
Earth,0.0,55 Cancri e,26.0,0.0,386.0,0.0,74.0,0.0,1330.0,False,1790.0,G,51,P,0314,1,1
nan,1.0,PSO J318.5-22,35.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,G,42,S,0315,1,1
Europa,0.0,TRAPPIST-1e,24.0,0.0,0.0,2628.0,,170.0,0.0,True,2798.0,B,9,S,0316,2,0
Europa,1.0,TRAPPIST-1e,20.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,B,9,S,0316,2,0
Earth,0.0,TRAPPIST-1e,18.0,0.0,0.0,2.0,0.0,,0.0,False,2.0,G,44,S,0320,2,0
Earth,0.0,TRAPPIST-1e,21.0,0.0,0.0,5.0,3.0,0.0,,False,8.0,G,44,S,0320,2,0
nan,0.0,TRAPPIST-1e,59.0,1.0,1018.0,0.0,209.0,0.0,0.0,False,1227.0,F,61,S,0321,1,1
Earth,1.0,PSO J318.5-22,13.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,G,45,S,0322,1,1
Earth,1.0,55 Cancri e,43.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,G,53,P,0324,1,1
Earth,1.0,TRAPPIST-1e,29.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,G,47,S,0326,1,1
Earth,0.0,TRAPPIST-1e,19.0,0.0,17.0,0.0,784.0,0.0,2.0,True,803.0,,,,0327,1,1
Europa,0.0,TRAPPIST-1e,2.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,C,14,S,0330,3,0
Europa,0.0,TRAPPIST-1e,32.0,0.0,247.0,4651.0,0.0,46.0,202.0,True,5146.0,C,14,S,0330,3,0
Europa,0.0,TRAPPIST-1e,33.0,0.0,443.0,317.0,0.0,148.0,1260.0,False,2168.0,C,14,S,0330,3,0
Earth,0.0,TRAPPIST-1e,25.0,0.0,0.0,0.0,251.0,0.0,552.0,False,803.0,F,72,P,0331,1,1
Mars,1.0,55 Cancri e,29.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,F,73,P,0333,1,1
Mars,0.0,TRAPPIST-1e,29.0,0.0,5715.0,2.0,211.0,1476.0,0.0,False,7404.0,F,62,S,0334,1,1
Earth,0.0,TRAPPIST-1e,44.0,0.0,695.0,1.0,16.0,0.0,0.0,False,712.0,F,74,P,0336,1,1
Mars,1.0,55 Cancri e,2.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,F,63,S,0337,3,0
Mars,0.0,TRAPPIST-1e,19.0,0.0,417.0,349.0,634.0,3.0,1057.0,True,2460.0,F,63,S,0337,3,0
Mars,0.0,55 Cancri e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,F,63,S,0337,3,0
Earth,1.0,TRAPPIST-1e,18.0,0.0,0.0,0.0,,0.0,0.0,True,0.0,G,48,S,0338,1,1
Europa,1.0,55 Cancri e,38.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,B,10,S,0340,1,1
Earth,1.0,PSO J318.5-22,5.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,G,57,P,0341,1,1
Earth,0.0,PSO J318.5-22,31.0,0.0,121.0,0.0,0.0,274.0,907.0,False,1302.0,F,76,P,0343,1,1
Mars,1.0,TRAPPIST-1e,30.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,E,21,S,0345,1,1
Earth,1.0,55 Cancri e,15.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,G,59,P,0346,1,1
Mars,0.0,TRAPPIST-1e,27.0,0.0,434.0,0.0,1434.0,0.0,0.0,False,1868.0,F,64,S,0347,1,1
Mars,0.0,TRAPPIST-1e,22.0,0.0,142.0,2876.0,202.0,3.0,0.0,True,3223.0,D,12,P,0348,2,0
Mars,,TRAPPIST-1e,36.0,0.0,520.0,0.0,1865.0,0.0,0.0,True,2385.0,,,,0348,2,0
Earth,1.0,PSO J318.5-22,14.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,G,60,P,0350,1,1
Mars,0.0,TRAPPIST-1e,23.0,0.0,2001.0,0.0,2975.0,0.0,0.0,False,4976.0,F,78,P,0352,1,1
Earth,1.0,TRAPPIST-1e,18.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,,,,0355,1,1
Europa,1.0,55 Cancri e,36.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,B,15,P,0356,1,1
Earth,0.0,TRAPPIST-1e,41.0,0.0,,1198.0,0.0,124.0,572.0,False,1894.0,F,65,S,0357,1,1
Earth,1.0,TRAPPIST-1e,50.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,G,50,S,0358,2,0
Earth,1.0,PSO J318.5-22,32.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,G,50,S,0358,2,0
Earth,0.0,PSO J318.5-22,26.0,0.0,148.0,0.0,453.0,0.0,88.0,False,689.0,F,66,S,0359,1,1
Earth,0.0,TRAPPIST-1e,15.0,0.0,358.0,212.0,33.0,0.0,112.0,False,715.0,F,67,S,0360,1,1
Earth,0.0,55 Cancri e,33.0,0.0,0.0,36.0,0.0,280.0,417.0,True,733.0,F,68,S,0361,1,1
Earth,0.0,55 Cancri e,,0.0,0.0,0.0,0.0,685.0,21.0,False,706.0,G,51,S,0365,1,1
Mars,0.0,TRAPPIST-1e,26.0,0.0,2832.0,107.0,4447.0,15.0,4.0,False,7405.0,F,82,P,0368,2,0
Mars,1.0,TRAPPIST-1e,61.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,F,82,P,0368,2,0
Earth,0.0,TRAPPIST-1e,24.0,0.0,0.0,0.0,592.0,177.0,58.0,True,827.0,G,53,S,0369,1,1
Earth,0.0,TRAPPIST-1e,30.0,0.0,0.0,95.0,0.0,441.0,1023.0,False,1559.0,F,83,P,0370,1,1
Mars,1.0,TRAPPIST-1e,24.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,F,84,P,0371,1,1
Earth,0.0,TRAPPIST-1e,24.0,0.0,0.0,5.0,0.0,2766.0,0.0,False,2771.0,F,85,P,0372,1,1
Earth,1.0,TRAPPIST-1e,41.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,G,62,P,0373,1,1
Earth,0.0,TRAPPIST-1e,20.0,0.0,0.0,0.0,558.0,0.0,230.0,False,788.0,E,22,P,0375,1,1
Earth,0.0,TRAPPIST-1e,22.0,0.0,116.0,0.0,786.0,6.0,0.0,True,908.0,G,54,S,0376,1,1
Europa,0.0,55 Cancri e,63.0,0.0,0.0,1068.0,0.0,176.0,8188.0,False,9432.0,C,15,S,0377,1,1
Europa,0.0,55 Cancri e,18.0,0.0,17.0,215.0,4.0,5132.0,697.0,False,6065.0,B,11,S,0378,7,0
Europa,1.0,55 Cancri e,21.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,B,11,S,0378,7,0
Europa,0.0,TRAPPIST-1e,79.0,0.0,5649.0,235.0,7.0,2579.0,2175.0,False,10645.0,B,11,S,0378,7,0
Europa,1.0,TRAPPIST-1e,56.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,B,11,S,0378,7,0
Europa,1.0,TRAPPIST-1e,13.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,B,11,S,0378,7,0
Europa,0.0,TRAPPIST-1e,33.0,0.0,0.0,2491.0,6.0,1173.0,1059.0,False,4729.0,B,11,S,0378,7,0
Europa,1.0,TRAPPIST-1e,32.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,B,11,S,0378,7,0
Earth,0.0,TRAPPIST-1e,31.0,0.0,198.0,0.0,591.0,0.0,164.0,True,953.0,G,63,P,0379,1,1
Europa,1.0,55 Cancri e,26.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,,,,0380,1,1
Europa,1.0,55 Cancri e,18.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,B,16,P,0381,2,0
Europa,1.0,55 Cancri e,38.0,0.0,0.0,0.0,,0.0,0.0,True,0.0,B,16,P,0381,2,0
nan,0.0,nan,23.0,0.0,348.0,0.0,0.0,4.0,368.0,False,720.0,G,64,P,0382,1,1
Earth,0.0,TRAPPIST-1e,28.0,0.0,82.0,773.0,0.0,3693.0,140.0,False,4688.0,G,55,S,0383,2,0
Earth,1.0,PSO J318.5-22,34.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,G,55,S,0383,2,0
Earth,0.0,55 Cancri e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,G,56,S,0384,2,0
Earth,0.0,TRAPPIST-1e,14.0,0.0,3.0,0.0,881.0,25.0,0.0,True,909.0,G,56,S,0384,2,0
Earth,0.0,TRAPPIST-1e,23.0,0.0,13.0,747.0,0.0,0.0,128.0,False,888.0,G,65,P,0385,1,1
Earth,1.0,TRAPPIST-1e,49.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,G,66,P,0387,1,1
Earth,1.0,TRAPPIST-1e,14.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,G,57,S,0388,1,1
Earth,0.0,TRAPPIST-1e,18.0,0.0,391.0,44.0,356.0,0.0,0.0,False,791.0,E,23,P,0389,1,1
Europa,0.0,PSO J318.5-22,27.0,1.0,69.0,5728.0,0.0,0.0,987.0,True,6784.0,C,9,P,0391,1,1
Earth,0.0,TRAPPIST-1e,48.0,0.0,0.0,111.0,0.0,1508.0,0.0,False,1619.0,E,24,P,0392,1,1
Europa,0.0,55 Cancri e,31.0,1.0,0.0,11003.0,552.0,8157.0,5688.0,False,25400.0,B,17,P,0395,2,0
Europa,0.0,55 Cancri e,61.0,0.0,1.0,608.0,0.0,3835.0,1.0,False,4445.0,B,17,P,0395,2,0
Earth,1.0,TRAPPIST-1e,18.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,G,59,S,0396,1,1
Mars,1.0,TRAPPIST-1e,45.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,F,69,S,0397,1,1
Mars,0.0,TRAPPIST-1e,22.0,0.0,28.0,420.0,36.0,6011.0,3.0,False,6498.0,D,13,S,0398,1,1
Mars,0.0,TRAPPIST-1e,30.0,1.0,1056.0,0.0,0.0,0.0,0.0,False,1056.0,D,14,S,0401,2,0
Mars,0.0,TRAPPIST-1e,30.0,0.0,1770.0,0.0,0.0,13.0,0.0,False,1783.0,D,14,S,0401,2,0
nan,1.0,55 Cancri e,32.0,1.0,0.0,0.0,0.0,0.0,0.0,True,0.0,D,15,S,0402,1,1
Mars,0.0,TRAPPIST-1e,43.0,1.0,353.0,896.0,0.0,0.0,2.0,True,1251.0,D,13,P,0403,1,1
Earth,0.0,55 Cancri e,17.0,0.0,177.0,,0.0,310.0,7.0,False,494.0,F,89,P,0405,1,1
Earth,0.0,TRAPPIST-1e,23.0,0.0,,21.0,0.0,0.0,1699.0,False,1720.0,G,69,P,0407,3,0
Earth,0.0,TRAPPIST-1e,20.0,0.0,0.0,465.0,0.0,5.0,223.0,False,693.0,F,90,P,0407,3,0
Earth,1.0,TRAPPIST-1e,39.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,G,69,P,0407,3,0
Mars,0.0,TRAPPIST-1e,35.0,0.0,1134.0,113.0,52.0,0.0,0.0,False,1299.0,E,25,P,0408,1,1
Mars,0.0,TRAPPIST-1e,31.0,0.0,0.0,0.0,1116.0,2.0,0.0,False,1118.0,F,71,S,0409,1,1
Earth,0.0,55 Cancri e,21.0,0.0,0.0,150.0,0.0,567.0,0.0,False,717.0,F,72,S,0410,1,1
Earth,0.0,TRAPPIST-1e,16.0,0.0,691.0,0.0,101.0,140.0,0.0,False,932.0,F,91,P,0411,1,1
Europa,0.0,TRAPPIST-1e,60.0,0.0,0.0,7255.0,5952.0,1537.0,0.0,True,14744.0,C,11,P,0412,1,1
Earth,0.0,TRAPPIST-1e,18.0,0.0,0.0,157.0,0.0,352.0,60.0,False,569.0,F,92,P,0413,1,1
Earth,1.0,TRAPPIST-1e,42.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,G,60,S,0415,1,1
Europa,1.0,55 Cancri e,68.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,B,18,P,0417,3,0
Europa,0.0,55 Cancri e,22.0,0.0,0.0,1170.0,0.0,5467.0,1241.0,False,7878.0,B,18,P,0417,3,0
Europa,1.0,TRAPPIST-1e,59.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,B,18,P,0417,3,0
Europa,0.0,TRAPPIST-1e,,0.0,8.0,3584.0,0.0,13.0,57.0,True,3662.0,B,19,P,0423,1,1
Mars,0.0,TRAPPIST-1e,37.0,0.0,1094.0,2.0,26.0,34.0,1.0,False,1157.0,F,96,P,0425,3,0
Mars,1.0,TRAPPIST-1e,3.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,F,96,P,0425,3,0
Mars,1.0,TRAPPIST-1e,31.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,F,96,P,0425,3,0
Europa,0.0,TRAPPIST-1e,31.0,0.0,417.0,,7185.0,562.0,792.0,True,8956.0,E,26,P,0427,1,1
Europa,0.0,TRAPPIST-1e,29.0,0.0,0.0,4118.0,0.0,715.0,3139.0,True,7972.0,C,16,S,0428,1,1
Europa,0.0,55 Cancri e,20.0,0.0,2.0,10116.0,0.0,2.0,225.0,True,10345.0,A,5,S,0429,2,0
Europa,1.0,55 Cancri e,46.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,A,5,S,0429,2,0
Earth,0.0,TRAPPIST-1e,29.0,0.0,0.0,1026.0,0.0,16.0,0.0,True,1042.0,F,75,S,0430,1,1
Mars,1.0,TRAPPIST-1e,43.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,F,97,P,0431,1,1
Mars,0.0,TRAPPIST-1e,17.0,0.0,1483.0,10.0,0.0,0.0,0.0,False,1493.0,F,76,S,0432,1,1
Europa,,55 Cancri e,27.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,B,20,P,0433,2,0
Europa,0.0,TRAPPIST-1e,47.0,0.0,4.0,891.0,0.0,2962.0,3656.0,False,7513.0,B,20,P,0433,2,0
Mars,1.0,TRAPPIST-1e,45.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,F,77,S,0434,1,1
Earth,1.0,TRAPPIST-1e,17.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,G,62,S,0435,1,1
Earth,0.0,55 Cancri e,10.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,G,63,S,0436,2,0
Earth,0.0,PSO J318.5-22,56.0,0.0,46.0,11.0,0.0,622.0,0.0,False,679.0,G,63,S,0436,2,0
Earth,0.0,TRAPPIST-1e,39.0,0.0,382.0,0.0,22.0,467.0,0.0,False,871.0,F,78,S,0437,2,0
Earth,0.0,PSO J318.5-22,40.0,0.0,7.0,0.0,840.0,26.0,0.0,False,873.0,F,78,S,0437,2,0
Europa,1.0,TRAPPIST-1e,40.0,0.0,,0.0,0.0,0.0,0.0,True,0.0,B,13,S,0438,1,1
Europa,0.0,55 Cancri e,34.0,0.0,,5637.0,45.0,1936.0,56.0,False,7674.0,C,13,P,0439,1,1
Earth,0.0,55 Cancri e,32.0,0.0,0.0,0.0,0.0,722.0,0.0,False,722.0,F,79,S,0441,1,1
Earth,0.0,TRAPPIST-1e,35.0,0.0,7.0,1043.0,0.0,0.0,0.0,False,1050.0,F,98,P,0442,1,1
Mars,0.0,TRAPPIST-1e,32.0,1.0,2484.0,429.0,102.0,0.0,0.0,False,3015.0,D,15,P,0444,2,0
nan,0.0,TRAPPIST-1e,26.0,1.0,1869.0,0.0,136.0,0.0,0.0,False,2005.0,F,99,P,0444,2,0
Earth,0.0,TRAPPIST-1e,25.0,0.0,1352.0,0.0,0.0,24.0,799.0,False,2175.0,F,80,S,0445,2,0
nan,0.0,TRAPPIST-1e,26.0,0.0,0.0,0.0,0.0,77.0,715.0,False,792.0,E,25,S,0445,2,0
Europa,1.0,55 Cancri e,22.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,B,21,P,0446,1,1
Earth,0.0,TRAPPIST-1e,22.0,0.0,9.0,0.0,795.0,0.0,0.0,True,804.0,F,81,S,0447,1,1
Earth,0.0,TRAPPIST-1e,24.0,0.0,757.0,0.0,0.0,32.0,0.0,False,789.0,E,27,P,0448,2,0
Earth,1.0,PSO J318.5-22,32.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,G,71,P,0448,2,0
Earth,1.0,TRAPPIST-1e,11.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,G,64,S,0449,1,1
Mars,1.0,TRAPPIST-1e,22.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,E,26,S,0452,1,1
Europa,1.0,TRAPPIST-1e,19.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,B,14,S,0453,3,0
Europa,1.0,55 Cancri e,34.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,,,,0453,3,0
Europa,1.0,TRAPPIST-1e,74.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,B,14,S,0453,3,0
Europa,,55 Cancri e,28.0,1.0,5.0,4288.0,0.0,745.0,5.0,True,5043.0,B,15,S,0454,3,0
Europa,1.0,TRAPPIST-1e,42.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,B,15,S,0454,3,0
Europa,1.0,TRAPPIST-1e,43.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,B,15,S,0454,3,0
Earth,0.0,TRAPPIST-1e,55.0,0.0,210.0,185.0,188.0,59.0,73.0,False,715.0,F,83,S,0456,1,1
Earth,0.0,PSO J318.5-22,19.0,0.0,0.0,0.0,747.0,26.0,0.0,True,773.0,G,72,P,0457,3,0
